Series Description,EURO,US$/POUND,BRAZIL ,CHINA,DENMARK,INDIA,JAPAN,KOREA,MALAYSIA,MEXICO,NORWAY,SWEDEN,SOUTH AFRICA,SINGAPORE,SWITZERLAND,TAIWAN,THAILAND,VENEZUELA ,Nominal Broad Dollar Index ,Nominal Major Currencies Dollar Index ,Nominal Other Important Trading Partners Dollar Index ,US$/AU$,S$/NZ$,CANADA,HONG KONG,SRI LANKA
8/7/1997,,1.5875,1.0853,8.3203,7.13,35.727,118.4,895.5,2.643,7.792,7.684,8.048,4.679,1.4735,1.5295,28.8,31,0.495,105.2456,96.1455,103.1178,0.7333,0.6385,1.3875,7.7415,59.1
8/8/1997,,1.585,1.0855,8.3197,7.0335,35.74,115.3,896.5,2.7,7.83,7.569,7.904,4.6685,1.481,1.507,28.85,31.05,0.4957,104.7648,95.1993,103.4153,0.7337,0.6373,1.3928,7.742,59.15
8/11/1997,,1.5902,1.0857,8.3196,7.074,35.727,115.85,895.5,2.7455,7.8,7.6475,7.984,4.667,1.4843,1.523,28.85,31.25,0.4955,104.9784,95.4779,103.4975,0.7368,0.6418,1.3933,7.743,59
8/12/1997,,1.5775,1.0857,8.3191,7.1115,35.73,116.21,896.5,2.783,7.78,7.677,8.0205,4.6705,1.5095,1.5285,28.95,31.45,0.4949,105.2919,95.7985,103.7524,0.7381,0.638,1.3932,7.7447,59.2
8/13/1997,,1.5825,1.0859,8.3116,6.991,35.732,115.78,897,2.7775,7.782,7.612,8.011,4.661,1.506,1.5101,28.85,31.35,0.4945,104.8633,95.1513,103.7227,0.7445,0.6414,1.3926,7.7442,59.03
8/14/1997,,1.5865,1.0863,8.3193,7.02,35.74,117.75,897,2.7835,7.77,7.6405,8.041,4.688,1.5195,1.5195,28.85,31.6,0.495,105.312,95.6102,104.0873,0.7427,0.6415,1.3907,7.749,59.1
8/15/1997,,1.609,1.0885,8.3119,6.942,35.81,117.8,897,2.785,7.7625,7.5884,7.966,4.69,1.517,1.5055,28.9,31.97,0.4955,105.0667,95.1125,104.267,0.7428,0.6421,1.3903,7.7435,59.1
8/18/1997,,1.6088,1.0885,8.3185,6.942,35.74,117.81,900.5,2.8025,7.765,7.595,8.021,4.685,1.5175,1.512,28.8,32.6,0.4953,105.1903,95.1453,104.5115,0.7387,0.6435,1.3887,7.7395,60.1
8/19/1997,,1.6035,1.089,8.319,7.014,35.73,118.45,900.5,2.79,7.76,7.668,8.08,4.703,1.5115,1.5165,28.8,32.65,0.496,105.4468,95.7191,104.2412,0.7415,0.6443,1.3951,7.74,59.4
8/20/1997,,1.5923,1.0887,8.32,7.072,36.2,118.08,901,2.78,7.765,7.727,8.065,4.75,1.507,1.527,28.85,32.4,0.4958,105.5377,95.9125,104.1617,0.7422,0.6403,1.3939,7.743,59.4
8/21/1997,,1.5905,1.0888,8.3191,7.029,36.3,117.78,898.9,2.76,7.76,7.6875,8.0205,4.745,1.498,1.5165,28.85,32.9,0.4963,105.3,95.6503,103.9975,0.7483,0.6403,1.3955,7.7435,59
8/22/1997,,1.6081,1.0925,8.319,6.9365,36.4,117.26,902,2.775,7.783,7.581,7.943,4.69,1.4947,1.4978,28.8,33.65,0.4965,104.9721,94.9436,104.3014,0.7482,0.647,1.3948,7.7445,59.1
8/25/1997,,1.6052,1.0923,8.319,6.94,36.6,118.73,907,2.7735,7.76,7.5975,7.97,4.6955,1.494,1.4996,28.8,33.7,0.4963,105.1659,95.2867,104.2357,0.7463,0.6465,1.3917,7.743,59.2
8/26/1997,,1.6121,1.0925,8.319,6.8495,36.5,118.32,902,2.789,7.7575,7.492,7.885,4.694,1.494,1.4875,28.8,33.65,0.4968,104.9239,94.8526,104.3268,0.7465,0.646,1.3951,7.7435,59.2
8/27/1997,,1.6103,1.0912,8.3192,6.895,36.5,118.88,905,2.839,7.759,7.4975,7.879,4.6975,1.517,1.4965,28.78,33.9,0.497,105.252,95.1366,104.6725,0.74,0.6435,1.3917,7.745,59.25
8/28/1997,,1.6158,1.092,8.3185,6.845,36.45,118.75,905,2.9325,7.7725,7.4285,7.832,4.704,1.5265,1.4833,28.8,34.4,0.4978,105.1988,94.7773,105.1025,0.7365,0.6433,1.3878,7.7467,59.15
8/29/1997,,1.6203,1.0915,8.3184,6.876,36.48,120.65,905,2.92,7.785,7.478,7.877,4.693,1.515,1.4889,28.82,34.5,0.4975,105.5356,95.2904,105.1131,0.7345,0.6385,1.389,7.75,59.4
9/1/1997,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
9/2/1997,,1.5897,1.092,8.3183,6.981,36.57,121.55,905.6,2.927,7.778,7.586,7.93,4.704,1.516,1.506,28.9,34.55,0.496,106.1006,96.0323,105.3178,0.7265,0.6335,1.3845,7.749,60.4
9/3/1997,,1.5846,1.0918,8.3189,6.908,36.48,121.03,907,2.982,7.773,7.5025,7.8536,4.7015,1.5175,1.4986,28.9,35.75,0.4964,105.9814,95.6457,105.6305,0.7258,0.6342,1.3837,7.7478,59.87
9/4/1997,,1.5855,1.093,8.3191,6.918,36.51,120.72,909,2.995,7.789,7.504,7.868,4.704,1.519,1.497,28.75,35.95,0.4963,106.0438,95.6383,105.7915,0.7321,0.6378,1.3858,7.7485,59.4
9/5/1997,,1.592,1.0918,8.3184,6.8545,37,121.09,909,2.95,7.8075,7.3948,7.791,4.692,1.515,1.4753,28.7,35.15,0.4969,105.7017,95.276,105.5338,0.7308,0.6361,1.3824,7.7477,59.6
9/8/1997,,1.5827,1.0912,ND,6.887,36.56,121.02,910,2.9175,7.785,7.4468,7.7685,4.6921,1.5065,1.4875,28.9,34.25,0.4969,ND,95.4725,ND,0.73,0.6374,1.383,7.7475,59.52
9/9/1997,,1.5882,1.091,8.3181,6.9,36.66,119.05,911,2.915,7.78,7.4535,7.799,4.7025,1.503,1.4885,28.9,33.55,0.4963,105.4381,95.1445,105.1058,0.73,0.636,1.3845,7.7457,59.55
9/10/1997,,1.589,1.0917,8.3187,6.842,36.47,119.26,911,2.9165,7.7775,7.414,7.7985,4.7025,1.507,1.4774,28.7,34.2,0.4958,105.3742,94.9704,105.223,0.727,0.6358,1.3852,7.7453,59.75
9/11/1997,,1.5968,1.0919,8.3189,6.7755,36.65,119.58,911,2.9575,7.78,7.316,7.7485,4.696,1.512,1.471,28.7,35,0.4963,105.416,94.8596,105.4963,0.72,0.633,1.392,7.746,59.75
9/12/1997,,1.6085,1.0923,8.3181,6.747,36.6,120.93,911,2.969,7.7775,7.2925,7.663,4.689,1.513,1.4662,28.7,35.3,0.4968,105.4645,94.9148,105.5268,0.7215,0.634,1.3935,7.746,59.8
9/15/1997,,1.6042,1.0925,8.3181,6.709,36.46,120.4,911,2.976,7.7675,7.263,7.62,4.675,1.508,1.4494,28.7,35.35,0.4953,105.2441,94.5932,105.4992,0.7199,0.636,1.3922,7.7455,59.7
9/16/1997,,1.5941,1.094,8.3171,6.724,36.65,121.1,911,3,7.767,7.295,7.629,4.68,1.511,1.448,28.7,35.65,0.497,105.4889,94.8816,105.6375,0.7165,0.6337,1.3914,7.7445,59.68
9/17/1997,,1.5985,1.094,8.3175,6.744,36.46,120.99,911,3.01,7.75,7.191,7.621,4.6825,1.5165,1.4593,28.65,35.95,0.497,105.5296,94.8812,105.7363,0.7163,0.6363,1.3888,7.7452,59.7
9/18/1997,,1.6137,1.0945,8.3173,6.769,36.4,121.98,912,3.02,7.765,7.2255,7.615,4.678,1.5185,1.4665,28.7,35.6,0.497,105.7348,95.126,105.8473,0.7165,0.6305,1.3911,7.7427,59.6
9/19/1997,,1.6112,1.094,8.3164,6.749,36.5,121.93,916,3.036,7.7525,7.2175,7.605,4.6775,1.518,1.4588,28.7,35.85,0.4971,105.6972,94.9983,105.9567,0.7203,0.6335,1.3902,7.7422,59.65
9/22/1997,,1.6025,1.095,8.3159,6.833,36.4,122.25,916,3.125,7.725,7.2855,7.695,4.704,1.5285,1.4726,28.7,36.55,0.4973,106.1062,95.5069,106.1463,0.7195,0.6347,1.389,7.742,59.63
9/23/1997,,1.6115,1.0952,8.3154,6.84,36.4,121.53,916,3.075,7.77,7.2515,7.6345,4.702,1.514,1.4745,28.66,35.27,0.4973,105.9193,95.349,105.943,0.7195,0.636,1.3903,7.743,59.75
9/24/1997,,1.6103,1.0955,8.3151,6.755,36.3,120.4,916,3.06,7.8225,7.1944,7.553,4.6935,1.514,1.4601,28.66,35.15,0.4974,105.5453,94.7122,106.0392,0.7206,0.6385,1.3875,7.7402,59.7
9/25/1997,,1.6279,1.0951,8.315,6.7317,36.25,121.3,917,3.1225,7.815,7.1537,7.5392,4.6895,1.5205,1.4578,28.66,34.75,0.4978,105.516,94.5974,106.1492,0.7255,0.6413,1.3842,7.738,59.65
9/26/1997,,1.61,1.096,8.315,6.7079,36.25,120.87,918,3.1425,7.825,7.1343,7.5734,4.68,1.5255,1.453,28.76,34.95,0.4983,105.5692,94.5255,106.3914,0.7227,0.6412,1.3839,7.739,59.67
9/29/1997,,1.6142,1.0962,8.3152,6.6975,36.227,121,917,3.19,7.8175,7.09,7.56,4.663,1.5295,1.451,28.66,35.75,0.4979,105.6786,94.5118,106.6785,0.719,0.6375,1.3848,7.7387,59.8
9/30/1997,,1.6117,1.0958,8.3149,6.73,36.19,120.71,917,3.2475,7.775,7.1055,7.5975,4.6605,1.5305,1.4548,28.66,35.85,0.4984,105.7319,94.551,106.7456,0.725,0.6398,1.3824,7.7385,59.8
10/1/1997,,1.6145,1.0969,8.3149,6.761,36.2,120.8,915,3.3675,7.7557,7.136,7.602,4.673,1.535,1.4609,28.66,35.95,0.4984,105.9233,94.6308,107.0839,0.728,0.6425,1.3791,7.737,59.8
10/2/1997,,1.6135,1.097,8.3149,6.75,37,121.8,916,3.325,7.7575,7.1063,7.599,4.6625,1.533,1.456,28.7,35.65,0.4983,105.9414,94.6877,107.0376,0.7283,0.6427,1.3747,7.738,59.95
10/3/1997,,1.613,1.0968,8.3149,6.698,36.25,121.93,916,3.378,7.754,7.022,7.505,4.6715,1.543,1.4491,28.68,35.85,0.4977,105.9343,94.413,107.458,0.7275,0.6415,1.3713,7.7383,60.05
10/6/1997,,1.613,1.0975,8.3145,6.712,36.2,121.93,916,3.34,7.7625,7.056,7.533,4.664,1.5477,1.4521,28.65,36.05,0.4984,105.9662,94.5036,107.3911,0.7235,0.637,1.3718,7.7365,59.99
10/7/1997,,1.6195,1.0978,8.3145,6.678,36.25,122.01,917,3.2575,7.746,7.0335,7.5295,4.669,1.56,1.445,28.55,35.8,0.4985,105.7963,94.3507,107.2211,0.725,0.641,1.373,7.7365,59.95
10/8/1997,,1.6208,1.0978,8.31,6.676,36.25,121.09,918,3.171,7.7625,7.076,7.553,4.672,1.5555,1.4455,28.58,35.8,0.4985,105.5843,94.1387,107.0429,0.7285,0.6415,1.3727,7.7365,59.7
10/9/1997,,1.6245,1.098,8.3141,6.64,36.22,121.18,918,3.075,7.77,7.0395,7.553,4.672,1.532,1.4561,28.5,35.8,0.4977,105.3319,94.053,106.5649,0.7356,0.6443,1.3747,7.736,59.45
10/10/1997,,1.6207,1.0985,8.3135,6.6755,36.25,120.13,918,3.1175,7.758,7.024,7.577,4.67,1.538,1.4572,28.57,35.85,0.499,105.3321,94.0934,106.501,0.736,0.646,1.3795,7.7365,59.45
10/13/1997,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10/14/1997,,1.6197,1.0982,8.3132,6.6815,36.3,121.75,914.2,3.1075,7.745,7.07,7.5824,4.6725,1.5435,1.4615,28.53,36.3,0.4978,105.6491,94.4737,106.6672,0.7364,0.6459,1.3826,7.7377,59.55
10/15/1997,,1.6235,1.0993,8.3139,6.662,36.257,121.31,917,3.15,7.742,7.0595,7.5695,4.673,1.5495,1.458,28.54,37.25,0.4985,105.7013,94.3626,106.9706,0.7325,0.6445,1.3865,7.7385,59.55
10/16/1997,,1.6187,1.0993,8.3142,6.6505,36.235,119.87,918,3.195,7.748,6.99,7.568,4.688,1.548,1.4558,28.56,37.3,0.4984,105.5693,94.0444,107.157,0.7386,0.645,1.387,7.7395,59.5
10/17/1997,,1.6145,1.1,8.3139,6.757,36.237,120.19,918,3.2475,7.745,7.11,7.655,4.6975,1.5555,1.4755,29.75,37.45,0.4988,106.1398,94.6076,107.6482,0.7325,0.6412,1.386,7.74,59.5
10/20/1997,,1.6297,1.0999,8.3135,6.75,36.25,121.4,927,3.3325,7.725,7.104,7.612,4.694,1.5675,1.4732,30.75,38.25,0.4989,106.4882,94.7008,108.3499,0.7295,0.641,1.385,7.748,59.75
10/21/1997,,1.6338,1.0999,8.3132,6.8115,36.25,120.66,930,3.339,7.7172,7.2274,7.6978,4.698,1.578,1.4885,30.8,38.8,0.4984,106.723,94.9367,108.5451,0.723,0.6365,1.389,7.751,59.75
10/22/1997,,1.6338,1.1007,8.31,6.791,36.2,120.71,919,3.4,7.724,7.2475,7.7078,4.715,1.589,1.4793,30.8,38.9,0.4979,106.7903,94.9493,108.6896,0.706,0.6255,1.3915,7.75,59.7
10/23/1997,,1.6317,1.1005,8.3136,6.749,36.3,121.67,923,3.345,7.756,7.14,7.615,4.728,1.5745,1.4685,30.5,38.3,0.4985,106.649,94.9244,108.3842,0.7015,0.6225,1.3895,7.7275,59.75
10/24/1997,,1.6347,1.1025,8.3133,6.7551,36.3,121.73,932,3.3905,7.84,7.1265,7.589,4.7325,1.581,1.4636,30.7,39.2,0.4991,106.9596,94.9642,109.0803,0.7,0.621,1.392,7.734,59.75
10/27/1997,,1.6548,1.1035,8.3134,6.708,36.34,121.87,945,3.4,8.14,7.096,7.576,4.784,1.5777,1.4552,30.8,38.7,0.4993,107.281,94.8213,110.103,0.691,0.6233,1.3981,7.731,59.8
10/28/1997,,1.6756,1.1032,8.313,6.592,36.3,119.7,965,3.434,8.35,7.051,7.533,4.8265,1.5725,1.4115,31,39.05,0.5,107.0546,93.8784,111.0938,0.7025,0.627,1.409,7.735,59.7
10/29/1997,,1.6721,1.1022,8.3132,6.6104,36.345,120.53,970,3.3925,8.15,7.0633,7.5311,4.811,1.579,1.4178,31.3,39.1,0.4999,106.9206,94.0198,110.5258,0.704,0.6265,1.4015,7.731,59.75
10/30/1997,,1.6655,1.1055,8.3136,6.572,36.32,120.68,965,3.449,8.3,7.019,7.505,4.83,1.581,1.4059,31.2,40.1,0.4996,107.1808,94.0407,111.1389,0.7008,0.6235,1.4075,7.7305,59.72
10/31/1997,,1.6786,1.1027,8.3134,6.548,36.39,120.39,970,3.325,8.41,6.978,7.489,4.815,1.5735,1.3995,31.2,40.5,0.4993,107.1133,93.8666,111.26,0.703,0.6225,1.4099,7.732,59.8
11/3/1997,,1.6763,1.1028,8.3129,6.6116,36.405,121.04,976,3.234,8.23,7.0699,7.555,4.788,1.5445,1.4134,31.4,39.25,0.4995,106.8334,94.1807,110.0445,0.712,0.6328,1.4065,7.7345,59.88
11/4/1997,,1.6832,1.1037,8.3126,6.562,36.4,121.83,965,3.285,8.25,7.0335,7.529,4.8295,1.561,1.407,30.85,38.75,0.4994,106.7115,94.0316,109.9872,0.7045,0.6268,1.4039,7.733,59.86
11/5/1997,,1.6775,1.104,8.3122,6.559,36.4,122.56,974,3.29,8.18,7.0327,7.52,4.818,1.571,1.4073,30.6,39.1,0.4997,106.7452,94.1214,109.9234,0.703,0.625,1.4005,7.7315,59.89
11/6/1997,,1.692,1.1077,8.312,6.543,36.5,123.16,975.3,3.3,8.38,7.008,7.487,4.8255,1.574,1.405,30.8,39.3,0.4995,107.0459,94.1537,110.6161,0.6978,0.6245,1.4025,7.733,59.98
11/7/1997,,1.6905,1.1075,8.3117,6.507,36.55,123.97,985,3.3025,8.38,6.937,7.458,4.836,1.5705,1.3958,31,38.65,0.4994,107.1571,94.2497,110.7338,0.694,0.624,1.4095,7.731,59.95
11/10/1997,,1.6893,1.1055,8.3113,6.5095,36.64,124.15,999,3.315,8.28,6.964,7.481,4.826,1.5725,1.3912,31.05,37.4,0.4996,107.0625,94.2656,110.4728,0.697,0.6275,1.4071,7.7305,59.95
11/11/1997,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11/12/1997,,1.7035,1.106,8.3108,6.569,36.76,126.1,995,3.295,8.35,7.052,7.524,4.828,1.58,1.3998,31.2,38.35,0.5004,107.5871,94.8444,110.822,0.6935,0.6245,1.409,7.731,59.95
11/13/1997,,1.701,1.108,8.3105,6.546,36.8,125.93,992,3.3125,8.38,7.04,7.498,4.837,1.5785,1.3975,31.3,38.1,0.5003,107.5552,94.7244,110.9402,0.6962,0.6255,1.4082,7.732,59.9
11/14/1997,,1.6931,1.1083,8.3106,6.596,36.8,126.78,992,3.3225,8.33,7.065,7.538,4.8575,1.5845,1.4065,31.5,38.4,0.5007,107.9132,95.223,111.0084,0.696,0.6245,1.4127,7.731,59.89
11/17/1997,,1.6931,1.1056,8.3105,6.594,36.94,125.85,ND,3.34,8.25,7.06,7.541,4.8565,1.583,1.4096,31.8,38.5,0.5008,ND,95.1197,ND,0.6989,0.6274,1.4149,7.731,59.8
11/18/1997,,1.6955,1.1067,8.3104,6.568,37.6,125.85,1020,3.415,8.25,7.0225,7.56,4.856,1.59,1.4035,32,39.45,0.5002,108.0076,94.9622,111.6716,0.699,0.628,1.4145,7.7305,59.9
11/19/1997,,1.6911,1.1077,8.3103,6.6014,37.6,127.22,1040,3.49,8.285,7.0501,7.5679,4.859,1.602,1.4043,33.25,40,0.4995,108.7124,95.4308,112.6504,0.6892,0.622,1.4155,7.7315,59.9
11/20/1997,,1.6925,1.108,8.3103,6.602,37.54,126.81,1139,3.5325,8.237,7.06,7.56,4.854,1.6015,1.4083,33,39.65,0.5,109.0656,95.473,113.4618,0.6882,0.6207,1.421,7.731,60.6
11/21/1997,,1.6892,1.11,8.3102,6.643,37.83,125.85,1060,3.4225,8.192,7.1009,7.5919,4.8335,1.5815,1.4182,32.4,38.9,0.5005,108.4504,95.4328,111.9953,0.699,0.6255,1.417,7.731,60.15
11/24/1997,,1.69,1.109,8.3101,6.6137,38.32,127.07,1085,3.45,8.24,7.064,7.578,4.839,1.592,1.4055,32.5,39.5,0.5008,108.8059,95.5712,112.6504,0.6938,0.6233,1.421,7.7305,60.3
11/25/1997,,1.6805,1.1107,8.31,6.6405,38.265,127.45,1122,3.4925,8.244,7.109,7.6268,4.8525,1.597,1.4073,32.75,39.65,0.5005,109.2022,95.7874,113.2796,0.6865,0.619,1.418,7.7305,60.45
11/26/1997,,1.6735,1.1099,8.3101,6.706,38.75,127.51,1110,3.5125,8.215,7.198,7.732,4.8545,1.597,1.418,32.55,39.7,0.501,109.4704,96.2882,113.1181,0.6835,0.6182,1.4245,7.7305,61.25
11/27/1997,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11/28/1997,,1.6885,1.1093,8.3096,6.7145,39.1,127.74,1169.5,3.5125,8.215,7.1925,7.7225,4.858,1.595,1.4255,32.35,41,0.5016,109.7412,96.3094,113.7571,0.6825,0.6164,1.4245,7.7304,60.78
12/1/1997,,1.6825,1.11,8.3096,6.7628,39.45,129.15,1188,3.57,8.19,7.253,7.8093,4.8649,1.601,1.433,32.45,41.2,0.5016,110.2796,96.869,114.1708,0.677,0.6092,1.4245,7.734,61
12/2/1997,,1.6817,1.111,8.3099,6.758,39.5,128.77,1228,3.598,8.16,7.209,7.7828,4.86,1.6085,1.4331,32.45,41.7,0.502,110.3454,96.7101,114.5987,0.677,0.6067,1.4218,7.738,61.35
12/3/1997,,1.684,1.1101,8.3101,6.737,39.45,128.72,1199,3.66,8.132,7.157,7.764,4.858,1.6135,1.4285,32.5,42.35,0.5021,110.2214,96.5221,114.6021,0.676,0.605,1.418,7.736,61.3
12/4/1997,,1.6705,1.1105,8.31,6.74,39.15,129.4,1163,3.73,8.105,7.17,7.7722,4.866,1.614,1.4308,32.2,41.8,0.5024,110.268,96.8469,114.1787,0.6732,0.6027,1.4227,7.7375,61.13
12/5/1997,,1.6585,1.111,8.31,6.787,39,130.2,1233,4,8.15,7.2205,7.83,4.876,1.617,1.439,32.45,41.8,0.5026,111.0923,97.2948,115.4908,0.6712,0.6,1.423,7.7375,61.2
12/8/1997,,1.6472,1.1117,8.31,6.8033,38.995,130.5,1342.4,3.65,8.115,7.2222,7.8019,4.869,1.6165,1.4525,32.15,41.4,0.5023,111.2911,97.4844,115.6717,0.6705,0.5986,1.4223,7.7377,61.3
12/9/1997,,1.6528,1.112,8.31,6.8207,39.15,129.8,1465.7,3.662,8.109,7.2587,7.8326,4.8825,1.626,1.457,32.15,42.85,0.5032,111.8287,97.4295,117.1125,0.6675,0.597,1.4224,7.7405,61.38
12/10/1997,,1.6495,1.1135,8.31,6.7939,39.15,129.09,1565.9,3.662,8.14,7.2536,7.8128,4.893,1.6195,1.446,32.55,42.2,0.5029,112.0208,97.2832,117.8454,0.6665,0.6,1.4242,7.7455,61.5
12/11/1997,,1.6552,1.1145,8.3096,6.7413,39.6,129.92,ND,3.775,8.21,7.2117,7.7666,4.8975,1.633,1.4335,32.9,43.6,0.5028,ND,97.0823,ND,0.666,0.5955,1.4241,7.75,61.5
12/12/1997,,1.6501,1.1166,8.3093,6.7555,39.6,130.73,1710,3.82,8.17,7.269,7.7685,4.893,1.658,1.4333,32.75,45.45,0.5029,113.0009,97.2505,120.3969,0.663,0.596,1.4208,7.75,61.65
12/15/1997,,1.6333,1.113,8.31,6.7516,39.575,131.08,1563.9,3.875,8.14,7.284,7.7572,4.8905,1.682,1.4305,32.15,47.4,0.5027,113.1016,97.4353,120.3337,0.6566,0.591,1.4212,7.75,61.7
12/16/1997,,1.6326,1.113,8.31,6.794,40,130.87,1430,3.873,8.09,7.31,7.7875,4.888,1.706,1.4415,32.15,47,0.5029,112.8493,97.6829,119.2633,0.649,0.579,1.4237,7.75,61.75
12/17/1997,,1.6507,1.1147,8.31,6.7435,40,127,1485,3.815,8.081,7.2286,7.7405,4.8615,1.683,1.4343,32.6,45.5,0.5028,112.0808,96.5701,119.223,0.6605,0.587,1.4229,7.749,61.65
12/18/1997,,1.6635,1.1145,8.31,6.7662,40,128.53,1485,3.7875,8.07,7.2533,7.7757,4.8595,1.669,1.4394,32.35,44.2,0.5032,112.1685,96.9399,118.8079,0.6565,0.5843,1.4245,7.75,61.6
12/19/1997,,1.6684,1.1145,8.31,6.746,40,129.1,1580,3.83,8.127,7.265,7.76,4.8665,1.6715,1.4278,32.35,45.1,0.5025,112.6138,97.0563,119.7433,0.653,0.581,1.4328,7.75,62.25
12/22/1997,,1.6617,1.115,8.31,6.7828,39.06,130.38,1710,3.82,8.118,7.295,7.7785,4.857,1.6755,1.438,32.35,44.8,0.5035,113.2306,97.5651,120.4386,0.6523,0.5788,1.4345,7.75,61.9
12/23/1997,,1.668,1.115,8.31,6.7624,39.01,130,1960,3.845,8.13,7.2893,7.7753,4.857,1.6725,1.4338,32.7,46,0.5038,113.8133,97.3883,122.2456,0.6565,0.5835,1.4364,7.7485,61.75
12/24/1997,,1.6675,1.1148,8.31,6.756,39,130.06,1835,3.9,8.1925,7.2725,7.769,4.858,1.668,1.4346,32.7,45.35,0.5028,113.729,97.3741,122.0529,0.6558,0.5848,1.4355,7.75,62
12/25/1997,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12/26/1997,,1.6695,1.1157,8.3093,6.762,39.3,130.3,1506,3.845,8.145,7.3005,7.7708,4.863,1.673,1.4342,32.8,45.5,0.5038,112.8971,97.4299,119.8207,0.6559,0.584,1.4356,7.7495,61.85
12/29/1997,,1.6683,1.1157,8.31,6.8115,39.16,130.05,1450,3.895,8.084,7.3441,7.8455,4.8625,1.67,1.4474,32.8,45.9,0.5042,112.8797,97.7245,119.2693,0.654,0.5835,1.4398,7.75,61.75
12/30/1997,,1.6552,1.1165,8.31,6.8285,39.35,130.05,1640,3.898,8.067,7.3444,7.9093,4.863,1.677,1.4558,32.75,46.9,0.5044,113.4942,97.8574,120.6063,0.6517,0.5823,1.4365,7.749,61.7
12/31/1997,,1.6427,1.1165,8.31,6.851,39.3,130.45,1695,3.885,8.07,7.374,7.94,4.866,1.686,1.461,32.8,46.8,0.5048,113.8195,97.9869,121.2137,0.6515,0.5803,1.4288,7.7495,61.8
1/1/1998,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1/2/1998,,1.6417,1.1164,8.31,6.8635,39.4,132.4,1695,3.98,8.06,7.3716,7.975,4.885,1.6995,1.467,33.1,48.3,0.5036,114.3593,98.3533,121.962,0.65,0.577,1.4255,7.75,61.91
1/5/1998,,1.633,1.116,8.31,6.9359,39.48,133.99,1790,4.155,8.042,7.4561,8.0217,4.9145,1.721,1.4803,33.6,50.8,0.505,115.5152,99.092,123.6473,0.6418,0.569,1.4264,7.75,62
1/6/1998,,1.6335,1.116,8.31,6.9345,39.55,133.88,1748,4.465,8.04,7.4625,8.055,4.943,1.759,1.479,33.95,53,0.5041,116.0801,99.1922,124.9386,0.6347,0.5655,1.431,7.75,63
1/7/1998,,1.6253,1.1175,8.3,6.944,39.76,131.7,1753,4.52,8.065,7.5041,8.0559,4.9315,1.739,1.4765,34.5,52.7,0.5054,116.1132,98.9445,125.4708,0.6415,0.5692,1.4297,7.736,62.1
1/8/1998,,1.6114,1.118,8.31,6.931,39.8,132.49,1790,4.73,8.077,7.4887,8.0374,4.948,1.784,1.4732,34.8,54.3,0.5061,116.8846,99.0959,127.2241,0.6353,0.5668,1.4317,7.7485,62.1
1/9/1998,,1.6165,1.1173,8.31,6.9245,39.95,131.52,1812,4.605,8.09,7.4671,7.9885,4.9315,1.774,1.4763,34.4,53.7,0.5065,116.4176,98.6997,126.7162,0.647,0.5725,1.4255,7.75,62.1
1/12/1998,,1.6221,1.1193,8.31,6.92,39.97,132.83,1739,4.66,8.3,7.52,8.0425,4.99,1.796,1.4744,34.7,56.1,0.5063,116.8541,99.0911,127.1525,0.643,0.5705,1.4345,7.744,62.1
1/13/1998,,1.6345,1.1183,8.31,6.9348,40,131.72,1765,4.6,8.17,7.539,8.03,4.975,1.772,1.4765,34.7,54.3,0.5073,116.4376,98.8785,126.4426,0.6465,0.573,1.4362,7.748,62
1/14/1998,,1.6301,1.1185,8.31,6.942,40.3,131.43,1670,4.35,8.2,7.531,8.0256,4.945,1.742,1.4828,34.3,51.15,0.5065,115.7505,98.8799,124.6387,0.647,0.577,1.4348,7.7455,62.25
1/15/1998,,1.63,1.1215,8.31,6.973,40.4,130.41,1608,4.2995,8.3,7.5422,8.0285,4.978,1.763,1.4933,34.15,52,0.5074,115.9944,98.8871,125.2635,0.6503,0.5787,1.4369,7.739,62.05
1/16/1998,,1.6337,1.1205,8.3089,6.9725,40,128.88,1624,4.1921,8.202,7.5575,8.0233,4.976,1.734,1.4975,33.9,51.8,0.5088,115.3952,98.5394,124.3224,0.6614,0.5883,1.4366,7.738,62.15
1/19/1998,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1/20/1998,,1.6271,1.121,8.31,7.017,39.2,128.8,1647,4.23,8.22,7.592,8.0933,4.979,1.752,1.4983,33.8,52.3,0.5093,115.8984,98.8199,125.1334,0.6657,0.585,1.439,7.736,62.15
